04:16:27,240 INFO  [76c9bdd5-5ef0-4dc2-8e58-c24f423861c3] Start NE linking ...
04:16:27,240 INFO  [Fox] Start NE linking ...
04:16:27,240 INFO  [FoxCfg] Loading class: org.aksw.fox.tools.ner.linking.en.AgdistisEN
04:16:27,245 INFO  [Agdistis] AGDISTISLookup ...
04:16:27,246 INFO  [Agdistis] AGDISTISLookup sending...
04:16:27,986 INFO  [Agdistis] AGDISTISLookup sending done.
04:16:27,993 INFO  [Agdistis] AGDISTISLookup done..
04:16:27,993 INFO  [76c9bdd5-5ef0-4dc2-8e58-c24f423861c3] Start NE linking done.
04:16:27,993 INFO  [Fox] Start NE linking done.
04:16:27,993 INFO  [76c9bdd5-5ef0-4dc2-8e58-c24f423861c3] Preparing output format ...
04:16:27,993 INFO  [Fox] Preparing output format ...
04:16:28,142 INFO  [76c9bdd5-5ef0-4dc2-8e58-c24f423861c3] Found 0 relations.
04:16:28,142 INFO  [Fox] Found 0 relations.
04:16:28,243 INFO  [76c9bdd5-5ef0-4dc2-8e58-c24f423861c3] Preparing output format done.
04:16:28,243 INFO  [Fox] Preparing output format done.
04:16:28,243 INFO  [76c9bdd5-5ef0-4dc2-8e58-c24f423861c3] Found 3 entities.
04:16:28,244 INFO  [Fox] Found 3 entities.
04:16:28,244 INFO  [76c9bdd5-5ef0-4dc2-8e58-c24f423861c3] Running Fox done.
04:16:28,244 INFO  [Fox] Running Fox done.
04:16:28,259 INFO  [71efb364-9d0d-44c5-987a-41e9b4a4e1a9] Running Fox...
04:16:28,259 INFO  [Fox] Running Fox...
04:16:28,259 INFO  [TokenManager] TokenManager ...
04:16:28,289 INFO  [71efb364-9d0d-44c5-987a-41e9b4a4e1a9] Start NER (en)...
04:16:28,289 INFO  [Fox] Start NER (en)...
04:16:28,289 INFO  [Tools] get entities ...
04:16:28,289 INFO  [AbstractNER] retrieve ...
04:16:28,289 INFO  [AbstractNER] retrieve ...
04:16:28,289 INFO  [AbstractNER] retrieve ...
04:16:28,289 INFO  [AbstractNER] retrieve ...
04:16:28,293 INFO  [AbstractNER] retrieve done.
04:16:28,293 INFO  [AbstractNER] clean entities ...
04:16:28,295 INFO  [AbstractNER] clean entities ...
04:16:28,310 INFO  [AbstractNER] clean entities done.
04:16:28,310 INFO  [AbstractNER] clean entities done.
04:16:28,311 INFO  [AbstractNER] StanfordEN:
04:16:28,311 INFO  [AbstractNER] 1 LOCs found
04:16:28,311 INFO  [AbstractNER] 0 ORGs found
04:16:28,311 INFO  [AbstractNER] 0 PERs found
04:16:28,311 INFO  [AbstractNER] 1 total found
04:16:28,311 INFO  [AbstractNER] StanfordEN(token):
04:16:28,311 INFO  [AbstractNER] 1 LOCs found
04:16:28,311 INFO  [AbstractNER] 0 ORGs found
04:16:28,311 INFO  [AbstractNER] 0 PERs found
04:16:28,311 INFO  [AbstractNER] 1 total found
04:16:28,311 INFO  [AbstractNER] IllinoisExtendedEN:
04:16:28,311 INFO  [AbstractNER] 1 LOCs found
04:16:28,311 INFO  [AbstractNER] 0 ORGs found
04:16:28,311 INFO  [AbstractNER] 0 PERs found
04:16:28,311 INFO  [AbstractNER] 1 total found
04:16:28,311 INFO  [AbstractNER] IllinoisExtendedEN(token):
04:16:28,311 INFO  [AbstractNER] 1 LOCs found
04:16:28,311 INFO  [AbstractNER] 0 ORGs found
04:16:28,311 INFO  [AbstractNER] 0 PERs found
04:16:28,312 INFO  [AbstractNER] 1 total found
04:16:28,313 INFO  [AbstractNER] clean entities ...
04:16:28,313 INFO  [AbstractNER] clean entities done.
04:16:28,313 INFO  [AbstractNER] OpenNLPEN:
04:16:28,313 INFO  [AbstractNER] 1 LOCs found
04:16:28,313 INFO  [AbstractNER] 0 ORGs found
04:16:28,313 INFO  [AbstractNER] 0 PERs found
04:16:28,313 INFO  [AbstractNER] 1 total found
04:16:28,313 INFO  [AbstractNER] OpenNLPEN(token):
04:16:28,313 INFO  [AbstractNER] 1 LOCs found
04:16:28,313 INFO  [AbstractNER] 0 ORGs found
04:16:28,313 INFO  [AbstractNER] 0 PERs found
04:16:28,313 INFO  [AbstractNER] 1 total found
04:16:28,690 INFO  [AbstractNER] clean entities ...
04:16:28,690 INFO  [AbstractNER] clean entities done.
04:16:28,690 INFO  [AbstractNER] BalieEN:
04:16:28,690 INFO  [AbstractNER] 1 LOCs found
04:16:28,690 INFO  [AbstractNER] 0 ORGs found
04:16:28,690 INFO  [AbstractNER] 0 PERs found
04:16:28,691 INFO  [AbstractNER] 1 total found
04:16:28,690 INFO  [FoxClassifier] readClassifier: data/fox/ml/en/weka.classifiers.functions.MultilayerPerceptron
04:16:28,691 INFO  [AbstractNER] BalieEN(token):
04:16:28,691 INFO  [AbstractNER] 1 LOCs found
04:16:28,691 INFO  [AbstractNER] 0 ORGs found
04:16:28,691 INFO  [AbstractNER] 0 PERs found
04:16:28,691 INFO  [AbstractNER] 1 total found
04:16:28,692 INFO  [FoxClassifier] readClassifier done.
04:16:28,692 INFO  [TokenManager] TokenManager ...
04:16:28,716 INFO  [PostProcessing] PostProcessing ...
04:16:28,716 INFO  [FoxClassifier] classify ...
04:16:28,716 INFO  [FoxClassifier] init. instances ...
04:16:28,717 INFO  [TokenCategoryMatrix] TokenCategoryMatrix : StanfordEN
